new_id,batch,sex,dobday,dobmon,dobyear,fathermonin,sscins,sscboard,sscsub,sscgrade,ssctotal,sscyear,data,hscboard,hscsub,hscgrade,hsctotal,hscyear
2417,20150,female,14,1,1997,30000/-,MONIPUR HIGH SCHOOL,DHAKA,SCIENCE,,4.88,2012,MONIPUR HIGH SCHOOL,DHAKA,SCIENCE,,5,2014
2418,20152,male,30,11,1995,40000/-,KASBA GOVT. HIGH SCHOOL,COMILLA,SCIENCE,A,4.25,2011,KASBA GOVT. HIGH SCHOOL,COMILLA,SCIENCE,A,4,2013
2419,20032,m,,,,,,,,,,,,,,,,
2420,20140,male,28,6,1994,30000,KISHOREGANJ GOVT. BOYS HIGH SCHOOL,DHAKA,SCIENCE,A,4.94,2010,KISHOREGANJ GOVT. BOYS HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2012
2421,20130,female,1,1,1995,35000,VIDDAYMOI GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2009,VIDDAYMOI GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2011
2422,20130,male,3,4,1993,20000,"MAGURA GOVT.HIGH SCHOOL,MAGURA",JESSORE,SCIENCE,A,4.81,2009,"MAGURA GOVT.HIGH SCHOOL,MAGURA",JESSORE,SCIENCE,B,3.1,2011
2423,20140,male,19,7,1994,8000,HAYBOTPUR ML. HIGH SCHOOL,RAJSHAHI,SCIENCE,A,4.5,2010,HAYBOTPUR ML. HIGH SCHOOL,RAJSHAHI,SCIENCE,A-,3.7,2013
2424,20160,male,25,7,1997,15000/-,DARI KHANTAL HIGH SCHOOL,DHAKA,SCIENCE,A,4.25,2012,DARI KHANTAL HIGH SCHOOL,DHAKA,SCIENCE,A,4.2,2014
2425,20131,male,2,4,1992,25000,IDEAL SCHOOL & COLLEGE,DHAKA,SCIENCE,A+,5,2008,IDEAL SCHOOL & COLLEGE,DHAKA,SCIENCE,A,4.1,2011
2426,20030,m,,,,,,,,,,,,,,,,
2427,20092,male,8,12,1990,25000/-,MILESTONE COLLEGE,DHAKA,SCIENCE,,3.88,2006,MILESTONE COLLEGE,DHAKA,SCIENCE,,3.9,2009
2428,20150,female,10,10,1994,60000/-,RUPASDI B. B. HIGH SCHOOL,COMILLA,SCIENCE,A+,5,2010,RUPASDI B. B. HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2013
2429,20151,male,27,7,1997,20000/-,KHIDIRPUR HIGH SCHOOL,DHAKA,SCIENCE,A,4.38,2012,KHIDIRPUR HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2014
2430,20150,male,1,11,1996,50000/-,SONABARIA HIGH SCHOOL,JESSORE,SCIENCE,A+,5,2011,SONABARIA HIGH SCHOOL,JESSORE,SCIENCE,A,4.3,2014
2431,20151,male,19,8,1994,50000/-,ST. JOSEPH HIGHER SEC SCHOOL,DHAKA,SCIENCE,A,5,2010,ST. JOSEPH HIGHER SEC SCHOOL,DHAKA,SCIENCE,A-,3.8,2012
2432,20132,female,30,12,1994,,MOLLARTEK UDAYAN BIDDALOY,DHAKA,SCIENCE,A,4.81,2009,MOLLARTEK UDAYAN BIDDALOY,DHAKA,SCIENCE,A-,3.8,2011
2433,20031,m,,,,,,,,,,,,,,,,
2434,20120,male,21,5,1994,20000/-,B.B GOVT. BOYS HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2009,B.B GOVT. BOYS HIGH SCHOOL,DHAKA,SCIENCE,A,4.6,2011
2435,20141,male,1,11,1995,15000/-,B. PILOT HIGH SCHOOL,DHAKA,SCIENCE,A,4.94,2010,B. PILOT HIGH SCHOOL,DHAKA,SCIENCE,A-,3.8,2012
2436,20112,male,9,12,1994,40000/-,DHARMARJIKA ORPHANGE HIGH SCHOOL,DHAKA,SCIENCE,,4.06,2009,DHARMARJIKA ORPHANGE HIGH SCHOOL,DHAKA,SCIENCE,,3.2,2011
2437,20151,male,15,8,1996,30000/-,K.C.P HIGH SCHOOL,RAJSHAHI,SCIENCE,A,4.94,2012,K.C.P HIGH SCHOOL,RAJSHAHI,SCIENCE,B,3.3,2014
2438,20152,female,31,12,1996,50000/-,CHOWGRAM HIGH SCHOOL,RAJSHAHI,SCIENCE,A,4.88,2011,CHOWGRAM HIGH SCHOOL,RAJSHAHI,SCIENCE,A,4.6,2013
2439,20170,male,19,4,1999,40000,CIVIL AVIATION HIGH SCHOOL,DHAKA,SCIENCE,A,5,2014,CIVIL AVIATION HIGH SCHOOL,DHAKA,SCIENCE,A,5,2016
2440,20102,male,14,10,1993,50000/-,UTTARA H. SCHOOL,DHAKA,SCIENCE,A,4.41,2008,UTTARA H. SCHOOL,DHAKA,SCIENCE,A,4.3,2010
2441,20092,female,10,11,1992,200000/-,ISPAHANI BALIKA BIDD,DHAKA,SCIENCE,,2.7,2009,ISPAHANI BALIKA BIDD,DHAKA,SCIENCE,,4,2007
2442,20130,male,5,3,1990,25000,FULGAZI PILOT HIGH SCHOOL,COMILLA,SCIENCE,A-,3.88,2006,FULGAZI PILOT HIGH SCHOOL,DHAKA,SCIENCE,B+,3.1,2012
2443,20030,m,,,,,,,,,,,,,,,,
2444,20140,male,10,9,1994,35000,GHAGRA BARERA SECONDARY SCHOOL,DHAKA,SCIENCE,A+,5,2010,GHAGRA BARERA SECONDARY SCHOOL,DHAKA,SCIENCE,A,4.4,2013
2445,20142,male,2,9,1996,20000/-,CHANDLA K.B HIGH SCHOOL,DHAKA,SCIENCE,A-,3.5,2011,CHANDLA K.B HIGH SCHOOL,DHAKA,SCIENCE,A-,3.8,2014
2446,20030,m,,,,,,,,,,,,,,,,
2447,20160,male,30,3,1997,40000/-,KHILGAON HIGH SCHOOL,DHAKA,SCIENCE,A-,3.69,2013,KHILGAON HIGH SCHOOL,DHAKA,SCIENCE,A-,3.58,2015
2448,20110,m,,,,,,,,,,,,,,,,
2449,20042,m,,,,,,,,,,,,,,,,
2450,20171,male,5,10,1995,25000,DEVAGRAM PILOT HIGH SCHOOL,COMILLA,SCIENCE,B,3.31,2012,DEVAGRAM PILOT HIGH SCHOOL,BTEB,COMPUTER,B,3.47,2017
2451,20161,male,10,11,1996,35000/-,NABARUN BIDYA NIKETON,DHAKA,SCIENCE,A+,5,2012,NABARUN BIDYA NIKETON,DHAKA,SCIENCE,A,4.3,2014
2452,20140,male,5,10,1990,75000,DISCOVERY SCIENCE TUTORIAL,EDEXCEL,SCIENCE,A-,3.6,2006,DISCOVERY SCIENCE TUTORIAL,EDEXCEL,SCIENCE,A-,3.5,2009
2453,20151,male,29,12,1996,20000/-,C.M. HIGH SCHOOL,DINAJPUR,SCIENCE,A,4.94,2012,C.M. HIGH SCHOOL,DINAJPUR,SCIENCE,A,4.1,2014
2454,20170,male,26,6,1998,50000/-,HARIMOHAN GOVT. HIGH SCHOOL,RAJSHAHI,SCIENCE,A+,5,2013,HARIMOHAN GOVT. HIGH SCHOOL,RAJSHAHI,SCIENCE,A+,5,2015
2455,20150,female,24,2,1995,50000/-,COLLEGE OF DEVELOPMENT,DHAKA,SCIENCE,A,4.69,2011,COLLEGE OF DEVELOPMENT,DHAKA,SCIENCE,A-,3.9,2013
2456,20170,male,10,3,1998,20000/-,TAMAI HIGH SCHOOL,RAJSHAHI,SCIENCE,A+,5,2014,TAMAI HIGH SCHOOL,RAJSHAHI,SCIENCE,A,4.25,2016
2457,20160,male,24,7,1996,50000/-,BANANI BIDYANIKETAN,DHAKA,SCIENCE,A,4.5,2012,BANANI BIDYANIKETAN,DHAKA,SCIENCE,A,4.3,2014
2458,20121,male,31,3,1993,25000,UTTARA HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2008,UTTARA HIGH SCHOOL,DHAKA,SCIENCE,A-,3.9,2010
2459,20170,male,12,8,1998,15000/-,BAGERHAT GOVT. HIGH SCHOOL,JESSORE,SCIENCE,A+,5,2013,BAGERHAT GOVT. HIGH SCHOOL,JESSORE,SCIENCE,A,4.25,2015
2460,20130,male,24,12,1994,35000,FENI GOVT.PILOT HIGH SCHOOL,COMILLA,SCIENCE,A+,5,2010,FENI GOVT.PILOT HIGH SCHOOL,COMILLA,SCIENCE,A,4.2,2012
2461,20150,female,18,9,1995,20000/-,DHAKA CANT. GIRLS PUBLIC SCHOOL AND COLLEGE,DHAKA,SCIENCE,A+,5,2011,DHAKA CANT. GIRLS PUBLIC SCHOOL AND COLLEGE,DHAKA,SCIENCE,A+,5,2013
2462,20140,female,15,10,1993,50000,"B. A. F. SHAHEEN COLLEGE, TEJGAON",DHAKA,SCIENCE,A+,5,2010,"B. A. F. SHAHEEN COLLEGE, TEJGAON",DHAKA,SCIENCE,A+,5,2012
2463,20112,male,25,5,1993,30000,ANJANA MODEL HIGH SCHOOL,DHAKA,SCIENCE,,4.38,2008,ANJANA MODEL HIGH SCHOOL,DHAKA,SCIENCE,,2.6,2011
2464,20150,male,27,2,1997,50000/-,GAZIPUR HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2012,GAZIPUR HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2014
2465,20142,male,17,12,1996,40000/-,ALNAHYAN HIGH SCHOOL,DHAKA,SCIENCE,A,4.38,2011,ALNAHYAN HIGH SCHOOL,DHAKA,SCIENCE,B,3.1,2014
2466,20050,m,,,,,,,,,,,,,,,,
2467,20141,male,31,12,1993,25000/-,RAJBARI GOVT. HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2008,RAJBARI GOVT. HIGH SCHOOL,DHAKA,SCIENCE,,3.6,2013
2468,20171,male,3,3,1998,40000,KADAMTALA PURBA BASHABO HIGH SCHOOL,DHAKA,SCIENCE,4.44,A,2014,KADAMTALA PURBA BASHABO HIGH SCHOOL,DHAKA,SCIENCE,4.08,A,2016
2469,20162,female,23,2,1997,30000,BHABANIPUR HIGH SCHOOL,DHAKA,SCIENCE,B,5,2013,BHABANIPUR HIGH SCHOOL,DHAKA,SCIENCE,B-,5,2016
2470,20142,male,12,11,1994,45000/-,OFRA SECNONDARY HIGH SCHOOL,BARISAL,SCIENCE,A,4.63,2010,OFRA SECNONDARY HIGH SCHOOL,BARISAL,SCIENCE,A-,3.9,2012
2471,20110,male,1,2,1992,50000/-,MOFIZ UDDIN TALUKDER MEMORIAL H. SCHOOL,RAJSHAHI,SCIENCE,A,4.19,2008,MOFIZ UDDIN TALUKDER MEMORIAL H. SCHOOL,RAJSHAHI,SCIENCE,A,4.3,2010
2472,20030,m,,,,,,,,,,,,,,,,
2473,20050,m,,,,,,,,,,,,,,,,
2474,20171,female,6,4,1997,50000/-,CHANDOLA K.B. HIGH SCHOOL,COMILLA,SCIENCE,A,4.56,2014,CHANDOLA K.B. HIGH SCHOOL,COMILLA,SCIENCE,A,4.08,2016
2475,20142,male,2,10,1997,20000/-,ALOKDIA MADRASHA,MADRASHA,SCIENCE,A,4.81,2012,ALOKDIA MADRASHA,RAJSHAHI,SCIENCE,A-,3.9,2014
2476,20171,female,8,4,1997,60000,SHAHEED SMRITY HIGH SCHOOL,DHAKA,SCIENCE,4.56,A,2012,SHAHEED SMRITY HIGH SCHOOL,DHAKA,SCIENCE,3.6,A-,2015
2477,20160,male,29,11,1997,33000/-,B. IDEAL HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2013,B. IDEAL HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2015
2478,20121,male,28,11,1993,30000,UTTARA HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2008,UTTARA HIGH SCHOOL,DHAKA,SCIENCE,A,4.4,2010
2479,20171,male,25,8,1997,20000,"VENDABARI M.L. HIGH SCHOOL, RANGPUR",DINAJPUR,SCIENCE,A+,5,2013,"VENDABARI M.L. HIGH SCHOOL, RANGPUR",DINAJPUR,SCIENCE,A,4.58,2015
2480,20140,male,10,1,1994,100000,RAMGONJ HIGH SCHOOL,COMILLA,SCIENCE,A,4.69,2010,RAMGONJ HIGH SCHOOL,DHAKA,SCIENCE,A,4.6,2012
2481,20120,m,15,7,1994,25000,KAMALPUR HAZI JAHIR UDDIN HIGH SCHOOL,DHAKA,SCIENCE,A,4.88,2009,KAMALPUR HAZI JAHIR UDDIN HIGH SCHOOL,DHAKA,SCIENCE,A,4.3,2011
2482,20152,male,12,4,1995,50000/-,MOTIJHEEL GOVT. BOYS HIGH SCHOOL,DHAKA,SCIENCE,A,4.88,2010,MOTIJHEEL GOVT. BOYS HIGH SCHOOL,DHAKA,SCIENCE,B,3.4,2013
2483,20170,male,1,1,1998,22000,PTGD GOVT. HIGH SCHOOL,DHAKA,SCIENCE,A,4.44,2014,PTGD GOVT. HIGH SCHOOL,DHAKA,SCIENCE,A,4.58,2016
2484,20162,male,11,11,1997,70000/-,KISHORGONJ IDEAL HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2012,KISHORGONJ IDEAL HIGH SCHOOL,DHAKA,SCIENCE,A,4.7,2014
2485,20092,female,20,12,1991,20000/-,SENA PALLI HIGH SCHOOL,DHAKA,SCIENCE,,4.25,2006,SENA PALLI HIGH SCHOOL,DHAKA,SCIENCE,,2.6,2008
2486,20132,female,7,7,1996,25000/-,BARISAL GOVT. GIRLS HIGH SCHOOL,BARISAL,SCIENCE,A,4.44,2011,BARISAL GOVT. GIRLS HIGH SCHOOL,BARISAL,SCIENCE,A,4.2,2013
2487,20150,male,21,9,1997,50000/-,ANUHOLA HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2012,ANUHOLA HIGH SCHOOL,DHAKA,SCIENCE,A,4.2,2014
2488,20140,female,1,10,1995,25000,KURMITOLA HIGH SCHOOL,DHAKA,SCIENCE,A,4.69,2010,KURMITOLA HIGH SCHOOL,DHAKA,SCIENCE,A,4.8,2012
2489,20160,male,16,11,1998,20000/-,GANOHAIL R.U.A.A HIGH SCHOOL,RAJSHAHI,SCIENCE,A+,5,2013,GANOHAIL R.U.A.A HIGH SCHOOL,DHAKA,SCIENCE,B,3.33,2015
2490,20171,male,3,3,1998,40000,HARIHARPARA HIGH SCHOOL,DHAKA,SCIENCE,B,3.44,2014,HARIHARPARA HIGH SCHOOL,DHAKA,SCIENCE,A-,3.58,2016
2491,20150,male,19,2,1996,56000/-,MOTIJHEEL MODEL SCHOOL,DHAKA,SCIENCE,A+,5,2011,MOTIJHEEL MODEL SCHOOL,DHAKA,SCIENCE,A-,3.6,2014
2492,20150,male,10,6,1994,20000/-,GOALUNDO NAZIR UDDIN HIGH SCHOOL,DHAKA,SCIENCE,A,4.38,2009,GOALUNDO NAZIR UDDIN HIGH SCHOOL,DHAKA,SCIENCE,A-,3.2,2013
2493,20030,m,,,,,,,,,,,,,,,,
2494,20171,male,23,10,1995,55000,FAZLUR RAHMAN IDEAL INSTITUTE,DHAKA,SCIENCE,A+,5,2011,FAZLUR RAHMAN IDEAL INSTITUTE,DHAKA,SCIENCE,A,5,2013
2495,20130,female,27,6,1994,50000,UTTARA HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2009,UTTARA HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2011
2496,20150,female,22,11,1994,12000/-,NANDAIL PILOT GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2010,NANDAIL PILOT GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2012
2497,20170,male,27,12,1999,32000,MOLLAR TEK UDAYAN BIDYALAY,DHAKA,SCIENCE,A+,5,2014,MOLLAR TEK UDAYAN BIDYALAY,DHAKA,SCIENCE,A,4.5,2016
2498,20120,male,13,11,1993,28000,KUSHTIA ZILLA SCHOOL,JESSORE,SCIENCE,A,4.88,2008,KUSHTIA ZILLA SCHOOL,JESSORE,SCIENCE,B,3.2,2010
2499,20120,female,10,12,1994,35000/-,KURMITOLA HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2009,KURMITOLA HIGH SCHOOL,DHAKA,SCIENCE,A,4.2,2011
2500,20090,female,15,5,1990,30000/-,PORABARI SHAH SUFI FASIUDDIN H. SCHOOL,DHAKA,SCIENCE,A,,2006,PORABARI SHAH SUFI FASIUDDIN H. SCHOOL,DHAKA,SCIENCE,A,,2008
2501,20152,male,22,6,1998,20000/-,SHABUDDIN MEMORIAL ACADEMY,DHAKA,SCIENCE,A,4.49,2013,SHABUDDIN MEMORIAL ACADEMY,DHAKA,SCIENCE,A-,3.92,2015
2502,20131,male,10,3,1992,25000,BINDU BASINI GOVT. BOYS HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2008,BINDU BASINI GOVT. BOYS HIGH SCHOOL,DHAKA,SCIENCE,A,5,2010
2503,20152,male,18,5,1997,60000/-,GULSHAN MODEL SCHOOL,DHAKA,SCIENCE,A,4.06,2012,GULSHAN MODEL SCHOOL,DHAKA,SCIENCE,A-,3.4,2014
2504,20170,female,13,2,1999,50000/-,UTTARA H SCHOOL AND COLLEGE,DHAKA,SCIENCE,A,4.88,2014,UTTARA H SCHOOL AND COLLEGE,DHAKA,SCIENCE,A,4.83,2016
2505,20142,female,9,4,1994,70000/-,BOALIA GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A,4.38,2010,BOALIA GIRLS HIGH SCHOOL,DHAKA,SCIENCE,B,3.4,2013
2506,20151,male,2,1,1996,15000/-,BANANI BIDYANIKETAN,DHAKA,SCIENCE,A+,5,2012,BANANI BIDYANIKETAN,DHAKA,SCIENCE,A+,5,2014
2507,20030,m,,,,,,,,,,,,,,,,
2508,20141,male,19,7,1996,45000/-,UTTARA HIGH SCHOOL AND COLLEGE,DHAKA,SCIENCE,A,4.75,2011,UTTARA HIGH SCHOOL AND COLLEGE,DHAKA,SCIENCE,A,4.9,2013
2509,20171,female,3,4,1996,50000,CHIRIAKHANA BOTANICAL HIGH SCHOOL,DHAKA,SCIENCE,A,4,2011,CHIRIAKHANA BOTANICAL HIGH SCHOOL,DHAKA,SCIENCE,A-,3.6,2015
2510,20112,male,14,4,1993,50000,GHORASHAL UREA SARKARKHANA,DHAKA,SCIENCE,,4.31,2008,GHORASHAL UREA SARKARKHANA,DHAKA,SCIENCE,,2.5,2011
2511,20082,male,25,1,1990,60000/-,UTTARA HIGH SCHOOL,DHAKA,SCIENCE,A,4.81,2005,UTTARA HIGH SCHOOL,DHAKA,SCIENCE,A,4.9,2007
2512,20120,male,15,2,1993,20000,SHAHEED RAMIJ UDDIN SCHOOL,DHAKA,SCIENCE,A,4.88,2008,SHAHEED RAMIJ UDDIN SCHOOL,DHAKA,SCIENCE,B,3.4,2010
2513,20140,male,1,9,1994,20000,NUTAN KHAYERTALA SECONDARY SCHOOL,JESSORE,SCIENCE,A,4.69,2010,NUTAN KHAYERTALA SECONDARY SCHOOL,DHAKA,SCIENCE,A,4.3,2012
2514,20131,male,6,11,1995,45000,DINAJPUR ZILLA SCHOOL,DHAKA,SCIENCE,A+,5,2009,DINAJPUR ZILLA SCHOOL,DHAKA,SCIENCE,C,2.9,2012
2515,20061,m,,,,,,,,,,,,,,,,
2516,20160,male,9,6,1998,50000/-,UTTAR KHAN COLLEGIATE SCHOOL,DHAKA,SCIENCE,A+,5,2013,UTTAR KHAN COLLEGIATE SCHOOL,DHAKA,SCIENCE,A,4.58,2015
2517,20151,male,24,5,1996,18000/-,GAZIPUR CANT. BOARD GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2011,GAZIPUR CANT. BOARD GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2013
2518,20102,female,15,10,1990,20000/-,SAVAR GIRLS H. SCHOOL,DHAKA,SCIENCE,,3.63,2006,SAVAR GIRLS H. SCHOOL,DHAKA,SCIENCE,,3.1,2010
2519,20130,female,22,7,1995,60000,MAGHBAZAR ISPAHANI MADHAYMIK GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2010,MAGHBAZAR ISPAHANI MADHAYMIK GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2012
2520,20160,male,26,8,1998,20000/-,SHAHEED RAMIZUDDIN SCHOOL,DHAKA,SCIENCE,A,4.94,2013,SHAHEED RAMIZUDDIN SCHOOL,DHAKA,SCIENCE,A+,5,2015
2521,20101,male,3,1,1992,300000/-,CIVIL AVIATION HIGH SCHOOL,DHAKA,SCIENCE,A,4.36,2007,CIVIL AVIATION HIGH SCHOOL,DHAKA,SCIENCE,A,4.8,2009
2522,20122,m,27,8,1949,400000,MOTIJHEEL GOVT.BOYS HIGH SCHOOL,DHAKA,SCIENCE,A,4.88,2010,MOTIJHEEL GOVT.BOYS HIGH SCHOOL,DHAKA,SCIENCE,A-,3.9,2012
2523,20110,male,1,11,1993,30000/-,BAF SHAHEEN,DHAKA,SCIENCE,A+,5,2008,BAF SHAHEEN,DHAKA,SCIENCE,A,4,2010
2524,20170,male,1,9,1997,50000/-,JANATA  HIGH SCHOOL,SYLHET,SCIENCE,A-,3.5,2013,JANATA  HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2015
2525,20130,female,10,11,1994,30000,GANAI SHAHID MOTALEB HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2009,GANAI SHAHID MOTALEB HIGH SCHOOL,DHAKA,SCIENCE,A,4.6,2011
2526,20160,male,12,2,1997,50000/-,FARIDPUR A.H.B. HIGH SCHOOL,DHAKA,SCIENCE,A,4.44,2013,FARIDPUR A.H.B. HIGH SCHOOL,DHAKA,SCIENCE,A,4.08,2015
2527,20041,m,,,,,,,,,,,,,,,,
2528,20132,male,4,6,1993,6000/-,ALADADPUR HIGH SCHOOL,DINAJPUR,SCIENCE,A,4.5,2009,ALADADPUR HIGH SCHOOL,DINAJPUR,SCIENCE,C,2.8,2013
2529,20141,male,21,10,1994,30000/-,SETAB GOVJ PAILOT HIGH SCHOOL,DINAJPUR,SCIENCE,A,4.25,2010,SETAB GOVJ PAILOT HIGH SCHOOL,DINAJPUR,SCIENCE,A-,3.6,2012
2530,20171,male,9,5,1996,40000,COMILLA ZILLA SCHOOL,COMILLA,SCIENCE,5,A+,2012,COMILLA ZILLA SCHOOL,COMILLA,SCIENCE,5,A+,2014
2531,20152,female,12,7,1996,40000/-,JAMUA HIGH SCHOOL,COMILLA,SCIENCE,A+,5,2013,JAMUA HIGH SCHOOL,COMILLA,SCIENCE,A,4.17,2015
2532,20090,male,17,8,1989,20000/-,DIMDUL ADARSHA HIGH SCHOOL,COMILLA,SCIENCE,,3.16,2005,DIMDUL ADARSHA HIGH SCHOOL,COMILLA,SCIENCE,,3.5,2008
2533,20171,male,6,12,1997,40000,HAJI ASRAF ALI HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2013,HAJI ASRAF ALI HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2015
2534,20160,male,25,9,1997,15000/-,CIVIL AVIATION HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2013,CIVIL AVIATION HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2015
2535,20160,male,17,2,1994,20000/-,MAHOTTARI GIORY SECONDARY ENGLISH,,NEPAL,1ST,,2011,MAHOTTARI GIORY SECONDARY ENGLISH,,HSEB,2ND,,2013
2536,20151,male,1,1,1996,20000/-,BISNUPUR HIGH SCHOOL,COMILLA,SCIENCE,A,4.88,2011,BISNUPUR HIGH SCHOOL,COMILLA,SCIENCE,A,4.3,2013
2537,20122,m,4,6,1994,25000/=,JAN-E-ALAM SARKER HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2009,JAN-E-ALAM SARKER HIGH SCHOOL,DHAKA,SCIENCE,A-,3.6,2012
2538,20120,male,12,10,1993,25000/-,ADMAJEE CANT. SCHOOL,DHAKA,SCIENCE,A+,5,2008,ADMAJEE CANT. SCHOOL,DHAKA,SCIENCE,A-,3.8,2010
2539,20170,male,19,7,1998,30000/-,KURMITOLA HIGH SCHOOL,DHAKA,SCIENCE,A,4.44,2014,KURMITOLA HIGH SCHOOL,DHAKA,SCIENCE,A,4.42,2016
2540,20162,male,1,1,1999,40000,N.B.S.M HIGH SCHOOL,RAJSHAHI,SCIENCE,A,5,2014,N.B.S.M HIGH SCHOOL,RAJSHAHI,SCIENCE,B,5,2016
2541,20170,male,23,12,1998,50000,CIVIL AVIATION HIGH SCHOOL,DHAKA,SCIENCE,A,5,2014,CIVIL AVIATION HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2016
2542,20060,m,1,1,1949,,,,,,,,,,,,,
2543,20140,female,12,12,1950,,T&T ADARSHA GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A,4.13,2011,T&T ADARSHA GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A,4.4,2013
2544,20160,male,5,1,1997,40000/-,SHAHEED POLICE SMRITY SCHOOL,DHAKA,SCIENCE,A+,5,2013,SHAHEED POLICE SMRITY SCHOOL,DHAKA,SCIENCE,A,4.83,2015
2545,20150,male,24,4,1997,45000/-,HOMNA GOVT. HIGH SCHOOL,COMILLA,SCIENCE,A,4.88,2012,HOMNA GOVT. HIGH SCHOOL,COMILLA,SCIENCE,A,4,2014
2546,20050,m,,,,,,,,,,,,,,,,
2547,20170,male,7,5,1998,25000,PAKURIA HIGH SCHOOL,RAJSHAHI,SCIENCE,A,4.06,2014,PAKURIA HIGH SCHOOL,RAJSHAHI,SCIENCE,A,4.08,2016
2548,20090,male,1,1,1949,30000/-,TEJGAON GOVT. HIGH SCHOOL,DHAKA,SCIENCE,,4.44,2005,TEJGAON GOVT. HIGH SCHOOL,DHAKA,SCIENCE,,3.1,2007
2549,20161,male,21,10,1996,50000/-,IBNE JAIMIA SCHOOL AND COLLEGE,COMILLA,SCIENCE,A+,5,2011,IBNE JAIMIA SCHOOL AND COLLEGE,COMILLA,SCIENCE,A,4.2,2013
2550,20031,m,,,,,,,,,,,,,,,,
2551,20171,female,1,1,1998,30000,RUPSA GIRLS HIGH SCHOOL,COMILLA,SCIENCE,A,4.94,2013,RUPSA GIRLS HIGH SCHOOL,COMILLA,SCIENCE,A,4.17,2015
2552,20171,male,1,12,1996,20000,BAJNIA HIGH SCHOOL,DINAJPUR,SCIENCE,,4,2013,BAJNIA HIGH SCHOOL,DINAJPUR,SCIENCE,,3.58,2016
2553,20142,male,15,1,1996,25000/-,SHAHEED SMRITI HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2012,SHAHEED SMRITI HIGH SCHOOL,DHAKA,SCIENCE,A,4.7,2014
2554,20170,male,1,1,1997,50000,GOVT. MODEL GIRLS HIGH SCHOOL,COMILLA,SCIENCE,A,5,2012,GOVT. MODEL GIRLS HIGH SCHOOL,COMILLA,SCIENCE,A-,5,2016
2555,20171,male,15,11,1996,20000,MONIPUR HIGH SCHOOL,DHAKA,SCIENCE,,5,2013,MONIPUR HIGH SCHOOL,DHAKA,SCIENCE,,5,2015
2556,20050,m,,,,,,,,,,,,,,,,
2557,20112,male,1,12,1992,15000,CHARBATA KHASERHAT HIGH SCHOOL,COMILLA,SCIENCE,,5,2006,CHARBATA KHASERHAT HIGH SCHOOL,DHAKA,SCIENCE,,4.2,2008
2558,20161,female,27,7,1996,30000/-,CIVIL AVIATION HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2012,CIVIL AVIATION HIGH SCHOOL,DHAKA,SCIENCE,A,4.6,2014
2559,20170,male,31,5,1997,50000,KAMARPARA SCHOOL,DHAKA,B.STUDIES,A,5,2014,KAMARPARA SCHOOL,DHAKA,B.STUDIES,A,5,2016
2560,20151,male,24,11,1995,15000/-,K. J. D. MADRASHA,MADRASHA,SCIENCE,A,4.94,2010,K. J. D. MADRASHA,DHAKA,SCIENCE,A,4.2,2012
2561,20161,male,1,1,1997,20000/-,NAZMUL HOQUE KAMIL MADRASHA,MADRASHA,SCIENCE,A+,5,2011,NAZMUL HOQUE KAMIL MADRASHA,DHAKA,SCIENCE,A,4.4,2014
